closed,volume,ema6,ema12,ema26,macd,wrsi6,K9,D9
9.63,340147.0,9.659796639205705,9.692976351529849,9.769493807447741,-0.07761506618179922,29.870428948086307,34.013574184746,43.89234443398151
9.63,77555.0,9.64319775947047,9.679146959608207,9.757225053028684,-0.07770767162953465,29.87042894808631,33.786827234275194,40.523838700746076
9.59,135753.0,9.621298506313646,9.662205799673506,9.743400048949555,-0.07840498715883745,23.215019205705104,32.04836101332635,37.69867947160617
9.65,271552.0,9.626699004209097,9.65808816639459,9.73525389133805,-0.0781571347157621,45.194953669954344,38.03224067555101,37.80986653958778
9.72,311572.0,9.681132669472731,9.680073471995492,9.739465130465893,-0.07440403946668998,60.87461744870716,39.64054140274834,38.42009149397463
9.62,2015499.0,9.639921779648487,9.659644559996243,9.725467812737747,-0.07268788212165281,40.84296845668601,41.66512283992741,39.50176860929222
9.65,206162.0,9.637447853098992,9.655120466663536,9.71831644252715,-0.0707895008700451,47.108640862211416,44.44341522661828,41.148984148400906
9.66,230200.0,9.649131902065994,9.658017055552946,9.714792100794293,-0.06798660974430541,49.25837937262857,46.77180062726932,43.02325630802371
9.63,220617.0,9.646087934710662,9.655014212960788,9.709038862271656,-0.06519421765761799,42.97088375011877,46.89548613246529,44.31399958283757
9.6,225789.0,9.636558623140441,9.64876184413399,9.701997411327683,-0.06280248756483313,37.26321061988831,45.54937170735777,44.72579029101097
9.57,124209.0,9.621039082093628,9.63896820344499,9.693382225840939,-0.06112479453105605,32.14030812243419,43.223390662048025,44.22499041468999
9.55,126345.0,9.601526054729085,9.626223502870825,9.683314362314713,-0.06031800751362228,28.955674394847414,40.7203556794606,43.056778836280195
9.56,102735.0,9.58601736981939,9.614352919059021,9.673444026752044,-0.06007262754950242,32.94233384767722,39.52785616725945,41.88047127993995
9.5,177955.0,9.564844913212927,9.59904409921585,9.661832947771119,-0.06061587175065556,23.462720767636167,41.16671892632109,41.64255382873366
9.52,322213.0,9.539896608808618,9.580870082679876,9.648615028711802,-0.06204168660690963,31.36319723395736,42.07862562567745,41.78791109438159
9.44,145872.0,9.50743107253908,9.55780840223323,9.632760026503203,-0.06462367413952232,20.972067801111873,37.35474266518026,40.310188284647815
9.45,216694.0,9.476620715026053,9.534007001861024,9.616009255233726,-0.06809938998615818,24.713605975633715,36.86897374259874,39.163116770631454
9.43,50745.0,9.459413810017368,9.51583916821752,9.601316235600361,-0.07157492546549485,22.1919998826138,35.1056316178728,37.810621719711904
9.35,45172.0,9.428775873344913,9.4911159735146,9.58333037132341,-0.07570281993415791,14.896369754320947,27.21327822143893,34.27817388695424
9.38,137155.0,9.410850582229942,9.471763311262166,9.567304958144685,-0.0796705853238303,25.863895062408307,25.004930578998536,31.18709278430234
9.48,371857.0,9.421400388153295,9.466886092718472,9.55770457674894,-0.08190016506515779,51.081110935070626,34.949523611805546,32.44123639347007
9.55,750848.0,9.47176692543553,9.484488410598725,9.558842686229791,-0.08039098717833944,61.95226140045764,45.52190463009264,36.80145913901092
9.48,300632.0,9.49284461695702,9.49290700883227,9.557008633442884,-0.07713311466479414,48.90940894147676,44.877850949976335,39.49358974266606
9.46,203052.0,9.48689641130468,9.489922507360225,9.5507002770242,-0.07386204566463032,45.616706075180275,42.739080120497114,40.57541986860974
9.47,155652.0,9.484597607536454,9.488268756133522,9.545261794176186,-0.07048824414023715,47.72814858144857,42.16793375554514,41.10625783092154
9.68,1990616.0,9.553065071690968,9.521890630111267,9.55639550231648,-0.06329156975323233,73.57865977881089,49.716894108635046,43.97646992349271
9.68,590688.0,9.60621004779398,9.553658858426056,9.568403540599828,-0.053582192237340266,73.57865977881089,54.74953434402831,47.567491397004574
9.58,307615.0,9.607473365195986,9.563049048688379,9.571603268245996,-0.044576597701395555,54.94581807791447,51.93178832811767,49.02225704070894
9.59,482973.0,9.608315576797324,9.570874207240315,9.574556862996305,-0.03639780931231434,56.2745659935641,50.6705749347945,49.57169633873747
9.5,291824.0,9.588043717864883,9.566978506033596,9.572475565842744,-0.030217659411681058,42.68023011990572,39.70630921578894,46.28323396442129
9.38,436315.0,9.524529145243255,9.53873208836133,9.559015906931764,-0.02823089124343159,30.782389374079024,29.55729256361243,40.70792016415167
9.34,123580.0,9.468852763495503,9.50852674030111,9.543514683321629,-0.02958230159884918,27.69428770493,20.322145659692225,33.912661995998526
9.36,124250.0,9.436735175663669,9.48585561691759,9.530359707681503,-0.032566659431862065,31.799432692472184,15.399948958313297,27.74175765010345
9.74,2115405.0,9.51365678377578,9.516129680764658,9.540908960936772,-0.031009183579912374,70.27606455133473,35.575274614184224,30.35292997146371
9.94,3771099.0,9.674104522517187,9.595941400637216,9.575839040864713,-0.020786874909429306,78.08481901910018,47.08849725236803,35.931452398431816
9.74,1264588.0,9.706069681678125,9.624951167197679,9.590774499259734,-0.009794166339954368,59.36875095171376,47.1011437621151,39.65468285299291
10.7,9536621.0,9.98321312111875,9.7770426393314,9.663599537778214,0.014853287238673624,82.93240915336499,64.73409584141007,48.0144871824653
10.95,8512403.0,10.297142080745834,9.968368866109499,9.760630342564506,0.053430334499937525,85.55101382602237,72.03306924186695,56.02068120226585
10.8,2232376.0,10.460594720497223,10.104890721757917,9.83962031621339,0.09579834870885542,77.04061429928647,74.22525471739439,62.08887237397536
10.8,4622206.0,10.623729813664815,10.245742268131599,9.925034138043127,0.14078030498477861,77.04061429928647,72.54827407699912,65.57533960831661
10.55,1829092.0,10.624153209109876,10.308951890109666,9.978877665885962,0.17863908883256374,62.19242429934038,67.48083990599311,66.21050637420878
10.55,1185500.0,10.616102139406584,10.357459908424723,10.026656306971658,0.20907199135666393,62.19242429934039,63.757453141212245,65.39282196320993
10.55,1115753.0,10.602401426271056,10.393716590353934,10.06883659105076,0.23223359294596607,62.192424299340374,60.048828409930984,63.61149077878361
10.85,2610100.0,10.664100950847372,10.459347158628278,10.124118391739161,0.25283262773459614,72.9878170260631,62.83956981714696,63.354183791571394
10.9,2787275.0,10.759400633898247,10.54112263219023,10.187647746220764,0.2729610793815703,74.44706914066259,62.13114178285989,62.9465031220009
10.85,7190325.0,10.847933755932166,10.621768860158525,10.252059458049937,0.292310743926974,69.91474783713237,52.53187229968435,59.474959514562045
11.05,1319077.0,10.902789170621444,10.686890716798771,10.310554884353788,0.30911576163057586,76.71821868391092,52.48156566010704,57.14382822974371
10.85,1781596.0,10.910192780414297,10.726575597332308,10.357819893249651,0.3210437501209921,60.3430620600037,46.09882155118245,53.462159336889954
10.9,1850661.0,10.919295186942866,10.76172966444359,10.402410670691985,0.3286987988471148,62.729620233212344,43.430960399201005,50.118426357660304
10.9,999752.0,10.917030124628576,10.786858053702993,10.441648311407986,0.3320009875366931,62.729620233212344,41.652386297880035,47.296413004400215
10.85,1009347.0,10.907186749752384,10.80363171141916,10.475944595145831,0.33113821328402004,57.7270340015492,38.879368643031114,44.49073155061052
10.75,683648.0,10.863124499834923,10.798859759515965,10.498948857057691,0.32489275111887084,48.45326607464142,32.58624576202072,40.522569621080585
10.8,802597.0,10.842082999889948,10.799049799596638,10.522106637284024,0.3153028333576195,52.98500254466263,27.27971939690271,36.108286213021294
10.85,424495.0,10.840555333259966,10.805458166330531,10.546367665185253,0.3040603669151513,57.47166240766679,25.59388700534252,32.60348647712837
10.8,2465236.0,10.852036888839976,10.81704847194211,10.571647075555619,0.29232857280941926,51.5664538269545,26.153500427804147,30.45349112735363
10.95,855663.0,10.876357925893316,10.835040393285091,10.59882806974365,0.2811053229558236,64.64445824361046,35.61748513368758,32.17482246279828
10.9,859001.0,10.888405283928877,10.847950327737577,10.62295667976337,0.2698829879595003,58.3429620631227,40.41165675579172,34.920433893796094
10.75,822206.0,10.854770189285917,10.837875273114648,10.63561385824311,0.2563586733419078,43.18740284925817,33.60777117052779,34.48287965270666
10.8,766627.0,10.836513459523944,10.83156272759554,10.648258946070563,0.2417476949785216,48.53496404454158,32.405180780351884,33.79031336192173
10.9,1377324.0,10.861842306349297,10.845052272996284,10.668585180988211,0.22869157438443186,58.018678457236405,38.27012052023459,35.28358241469269
10.8,891625.0,10.849561537566197,10.841710227496904,10.680617090142963,0.21517188697833367,47.51229115155308,35.51341368015642,35.36019283651393
10.7,558992.0,10.799707691710799,10.81809185624742,10.68210808320889,0.19933426419037303,39.03076695254437,29.736215180710314,33.48553361791273
11.15,7324621.0,10.924805127807199,10.87757654687285,10.720022846038976,0.19097815151907332,68.95606404001128,40.19451382417726,35.72186035333424
10.8,1192504.0,10.916536751871467,10.88131378906071,10.733867242497517,0.18227183052789733,47.29158038022336,34.20374995685895,35.21582355450914
10.9,499332.0,10.911024501247644,10.884428157550593,10.746646685382323,0.17337375885597173,52.417122235256436,33.913611082350435,34.78175273045624
10.8,489251.0,10.88234966749843,10.874523464625495,10.752673863429836,0.1630689273239093,46.93964211929184,30.016481462307734,33.19332897440674
10.6,800616.0,10.809066444998953,10.839186220521247,10.745737412396771,0.14914490348402268,37.52784592395532,20.010987641538488,28.79921519678399
10.45,720832.0,10.697710963332634,10.778488517101039,10.724911457597019,0.13003133468802217,31.790930031054533,14.855809942843807,24.151413445470595
10.5,455890.0,10.623473975555088,10.727907097584199,10.705687499320325,0.10846898740319248,35.72145768988809,14.251699382185736,20.851508757708974
10.4,530991.0,10.540649317036726,10.669089247986832,10.680249999372608,0.08454303964539894,31.38142824520659,13.501132921457165,18.40138347895837
10.45,437042.0,10.50209954469115,10.628407706655693,10.660615384036255,0.06119289624020676,36.0437050064902,14.334088614304756,17.04561852407383
10.45,350051.0,10.476399696460767,10.594506422213078,10.642491123725774,0.039357376689626127,36.04370500649021,16.573602935852275,16.888279994666647
10.45,387561.0,10.467599797640512,10.570422018510898,10.627684114208405,0.0200334822121996,36.0437050064902,20.572878147711016,18.11647937901477
10.45,213662.0,10.461733198427007,10.550351682092414,10.614016105423142,0.0032939011036140857,36.0437050064902,23.23906162228351,19.824006793437686
10.45,386607.0,10.461988798951339,10.535709735077011,10.602361020390592,-0.01069513617982493,36.04370500649019,26.603818859300087,22.083944148725152
10.5,511053.0,10.470492532634227,10.527674779230843,10.593525557283623,-0.021726264554416067,45.29294307632902,41.54540304905723,28.57109711550251
10.45,798230.0,10.455328355089485,10.510562316025704,10.580562052877191,-0.03138095901383035,38.59508542056362,49.91915758826025,35.687117273088425
10.3,295724.0,10.416052236726323,10.481718596688086,10.561864971886639,-0.04113404225077474,25.186646466464033,38.83499394772912,36.73640949796866
10.4,333803.0,10.398201491150882,10.461848830573404,10.546529204818436,-0.049843308649626175,41.45741581789553,42.556662631819414,38.67649387591891
10.45,587019.0,10.41963432743392,10.46195735881117,10.540065419832404,-0.05549625912394786,48.21489997223119,50.59333064343503,42.64877279842428
10.4,318698.0,10.425589551622613,10.45788113234264,10.53217577215299,-0.05925593526122804,42.34896559999455,50.395553762290014,45.23103311971286
10.4,157790.0,10.417059701081742,10.448234276952201,10.522008405064298,-0.062159573831401874,42.34896559999455,50.26370250819334,46.90858958253969
10.3,313988.0,10.382206467387828,10.425611897460167,10.505892373905507,-0.06578375435418954,31.360605996379622,39.06469056101785,44.29395657536574
10.35,175104.0,10.358970978258553,10.406759914550138,10.491016037451235,-0.06947822806357107,40.60707689879079,40.328841326392826,42.97225149237477
10.4,294363.0,10.360147318839035,10.399383262125115,10.481130188416525,-0.07193196770913897,48.87206225615786,45.93351326521429,43.95933874998794
10.3,197048.0,10.344264879226023,10.384902718437596,10.468158635461407,-0.07419675757207336,36.63631675461109,40.14615170061915,42.68827640019834
10.3,194457.0,10.329509919484016,10.370752265364663,10.45522335581053,-0.076251624146832,36.63631675461109,36.28791065755572,40.554821152650796
10.4,729947.0,10.34467327965601,10.37146022113722,10.449052328440489,-0.0765197207781195,53.426946210576475,43.23955948598955,41.44973393043038
10.35,388000.0,10.350615519770674,10.369966850947684,10.442394457021992,-0.07570129783735727,46.09773262111024,43.11208727637396,42.003851712411574
10.7,1525265.0,10.44207701318045,10.412472375789736,10.45644103725107,-0.06935477056215247,74.95630116917428,59.04442182061291,47.684041748478684
10.9,2865811.0,10.6155513421203,10.504143646491446,10.495368649770219,-0.05372881710547654,81.68145161894456,61.58517010263085,52.317751199862734
10.75,851213.0,10.681200894746866,10.555536372076205,10.519763369018664,-0.03582845307287309,65.78285591188406,58.51709752873804,54.3841999761545
10.75,442679.0,10.716633929831245,10.59419697673017,10.540358494478767,-0.017895066008017678,65.78285591188406,55.6780650191587,54.815488323822564
10.7,478692.0,10.72775595322083,10.620164147275142,10.556484764134247,-0.0015801761782350432,60.1620429844217,52.118710012772446,53.91656222013919
10.9,1382174.0,10.793503968813887,10.670970122729285,10.584832089970075,0.015963465609254067,71.74885003737128,56.412473341848305,54.748532594042224
11.0,4363068.0,10.874835979209259,10.732058435607739,10.619652698433915,0.03525191992216789,75.94641791610626,62.60831556123221,57.36846024977222
11.4,6956796.0,11.037390652806172,10.837132029673116,10.676794798554385,0.0602689821614806,85.95973729815746,69.9440052459497,61.56030858183138
12.0,10263892.0,11.36242710187078,11.033026691394262,10.779541352511739,0.09891225350568915,91.97390163107008,72.81981302110933,65.31347672825736
12.5,12882140.0,11.699951401247185,11.25668890949522,10.902268940780065,0.1500137965475822,94.38086516382084,77.11797058550145,69.24830801400539
12.35,5422197.0,11.92080093416479,11.440990757912681,11.014594406873908,0.20529030744582047,85.18427248752899,77.60245658081048,72.03302420294041
12.25,2278754.0,12.038867289443195,11.579992298260569,11.111548683268222,0.25792096895512584,79.0241043394042,76.33814565704826,73.46806468764304
12.3,1501908.0,12.138411526295464,11.70624358188381,11.205852630709128,0.306414965399037,79.89638945310128,76.28892250152424,74.40835062560343
12.05,1824113.0,12.142274350863643,11.780202984903175,11.27847935142381,0.34547669901510264,63.94214040869614,71.69261500101616,73.50310541740767
12.3,2626608.0,12.19068290057576,11.864752487419311,11.356096324391208,0.37811259181770274,70.91226270913924,72.35648017611605,73.12089700364379
12.15,3337920.0,12.206288600383841,11.926877072849427,11.423896607130347,0.40308616659797825,62.24858242029625,69.19003440312498,71.81060947013752
11.8,2084631.0,12.091692400255894,11.916147560707856,11.457635329658784,0.41417137948819704,46.381858855988625,51.6822451576389,65.10115469930464
11.7,1315114.0,11.961128266837264,11.880122967256547,11.476278765838876,0.4121059438740919,42.654226584147054,37.23260788287037,55.81163909382656
11.8,1413302.0,11.919918844558175,11.873019139380455,11.504065014620501,0.4034755800512643,47.698305987949475,31.48840525524695,47.70389448096669
11.75,1237148.0,11.879945896372115,11.860849282817044,11.526829244265079,0.38958447175140465,45.3071992311011,26.25542806490148,40.55440567561162
11.45,1279866.0,11.769963930914743,11.809041069014205,11.528611610090842,0.3677534691857963,33.291239322293684,17.50361870993432,32.87081002038585
11.7,959045.0,11.734142620609829,11.784617557511837,11.53891071700693,0.3433441434496184,47.27458926141965,19.244836715713777,28.328818918828492
12.1,2671393.0,11.835261747073218,11.826764631259863,11.577263738775628,0.3245754932565418,62.4052224288589,32.52686084077887,29.728166226145287
12.1,1919229.0,11.902674498048812,11.861887192716551,11.61266652810058,0.3095045275284279,62.4052224288589,41.38154359082227,33.61262534770428
12.1,2155059.0,11.980949665365875,11.907822660597127,11.653038333631304,0.2985604874159068,62.4052224288589,53.077891805646196,40.10104750035159
11.9,1538033.0,11.945633110243918,11.902352217164273,11.67011230796736,0.2852963717721081,50.00649097584269,53.03232002729356,44.41147167599891
11.9,549484.0,11.934588740162612,11.904043514303561,11.688757515046794,0.27129429726904003,50.00649097584269,53.00193884172513,47.27496073124098
11.6,2031293.0,11.839725826775075,11.861702928586302,11.6857761677355,0.2522207899853923,34.99034953951482,41.216978835659894,45.25563343271395
11.95,1568802.0,11.838983884516717,11.857669107155251,11.697447231755849,0.2338210070681944,54.23136428367279,47.08582902769481,45.86569863104091
11.9,1157285.0,11.87182258967781,11.87097425596271,11.715912829313092,0.2180690909844789,51.612642032111275,49.037611508659296,46.92300292358036
12.15,3241903.0,11.981215059785207,11.925811879968924,11.753150303981316,0.20898758798510464,62.48250350666901,57.25314451454481,50.36638345390185
12.9,9769753.0,12.233310039856804,12.061093233307437,11.82886951136737,0.21363481477609697,79.2573560956651,71.50209634302986,57.41162108361118
12.5,5403747.0,12.368040026571203,12.157161027756198,11.891071856646802,0.2241256860427568,61.623376733696766,68.8801854408078,61.234475869343385
12.45,2418599.0,12.36619335104747,12.19138418979683,11.927335559981664,0.23211027479723864,59.633206756362874,66.1221438292254,62.863698522637385
12.6,1909516.0,12.444128900698312,12.259486824830693,11.979078978444612,0.24176978911500724,63.837609496552716,67.31375245180682,64.34704983236053
12.45,1657235.0,12.450252600465541,12.293322354025577,12.01626521087195,0.24882725992273116,56.74524885263075,65.07785516989141,64.5906516115375
12.1,1748682.0,12.366835066977027,12.277768628354648,12.030398656189492,0.24853580237121617,43.28129833528942,55.885236779927595,61.688846667667526
12.2,2591289.0,12.298723377984684,12.25855719029554,12.04056029802107,0.24242802035186709,47.548236034328625,46.590157853285056,56.6559503962067
11.95,790924.0,12.203315585323123,12.217547658579617,12.03840181355791,0.22977158528583522,38.79305290829112,31.06010523552337,48.12400200931226
12.25,2118552.0,12.218877056882084,12.22295638214968,12.054678597130378,0.2174728252325287,51.62083759248222,29.40238899759531,41.88346433873994
12.35,1432533.0,12.250084704588057,12.237880318458068,12.074511012735734,0.20665212133048977,55.36286724806093,31.19579556361427,38.32090808036472
12.45,1857673.0,12.300056469725371,12.264900265381721,12.099548627140678,0.19839202471260048,59.15408520699555,40.40504017966438,39.01561878013127
12.25,842157.0,12.300037646483581,12.270750221151433,12.114967963514472,0.18987007129747258,49.13774768674213,38.70139933546253,38.91087896524169
12.1,2173509.0,12.225025097655722,12.23812518429286,12.111893504782588,0.1771423929400326,42.6397264384123,38.08163464469432,38.634464191725904
12.4,2536219.0,12.279183398437148,12.263020986910718,12.133094004414696,0.1676993108512304,56.458765901978886,54.27664531868512,43.84852456737897
12.1,1418075.0,12.240288932291433,12.246267489092263,12.135356004075105,0.15634174568441606,43.79704584939424,51.73998576801228,46.47901163425674
12.1,600695.0,12.193525954860954,12.221889574243553,12.132636311453942,0.14292404910545517,43.79704584939422,50.04887940089706,47.668967556470186
12.3,1454694.0,12.212350636573968,12.22657464520296,12.141664287495946,0.13132131082576712,53.753626983565546,57.81036404504251,51.04943305266096
11.95,1076097.0,12.145733757715979,12.190895537669133,12.13172857307318,0.11689044157980424,39.178357016256584,47.42913158558387,49.84266589696859
11.55,1265205.0,11.980489171810653,12.100746281390945,12.094672528990628,0.09472710374390678,28.55852226669934,33.2860877237226,44.3238065058866
11.65,977013.0,11.878659447873767,12.029788567825788,12.06239002676058,0.06926139120816702,33.93118194380772,27.19072514914841,38.61277938697387
11.4,2868837.0,11.685772965249178,11.908157139854824,12.00374464008669,0.036291612920160275,27.685116706690806,28.543816766098942,35.256458513348896
11.15,920803.0,11.523848643499454,11.79013094987902,11.941918129310789,-0.0013241455502256915,22.676056002184215,24.23754451073263,31.583487179143475
11.25,695113.0,11.436732428999635,11.702192458232517,11.88965519628688,-0.038551864051053056,28.85475518777714,23.68524472758519,28.95073969529071
11.0,527581.0,11.303654952666422,11.59141038186043,11.824104796572502,-0.07738037418325706,23.275219142687973,18.012385373945673,25.304621588175696
11.25,1003722.0,11.264936635110947,11.524091984883691,11.775135196836157,-0.11211294173709874,37.72538929444427,19.786034693741552,23.465092623364313
11.25,1090272.0,11.276624423407299,11.486743320736409,11.738586335541068,-0.14005895635061094,37.72538929444427,21.83266510446967,22.9209501170661
11.15,399844.0,11.2385829489382,11.432702767280341,11.694272002037907,-0.16436101203200196,34.0333640102198,22.130867645404024,22.65758929317874
11.15,284817.0,11.2132219659588,11.387668972733616,11.653366463419607,-0.18462830776279973,34.033364010219806,23.087245096936016,22.80080789443117
11.05,816265.0,11.162981310639202,11.33347414394468,11.607915197002713,-0.20259085682184655,29.829578530345632,23.724830064624033,23.10881528449546
11.0,303604.0,11.112820873759468,11.279978453287233,11.562114028002505,-0.21849980040053146,27.771392730964948,21.372108931971564,22.529913166987495
11.15,342301.0,11.12104724917298,11.256232044406028,11.52945141046385,-0.22944371353198947,42.14274900599097,28.136961510203275,24.398929281392753
10.95,644059.0,11.084864832781987,11.215610037005023,11.489685917351245,-0.23837014689483604,31.966218096235806,21.535752117913237,23.444536893566248
10.55,883240.0,10.956576555187992,11.129675030837518,11.428940846785764,-0.250549280705518,20.23759489175741,16.023834745275515,20.97096951080267
10.55,580751.0,10.812717703458661,11.028895859031266,11.359406935494551,-0.2665416398570714,20.23759489175741,16.479657946125737,19.47386565591036
11.15,4024297.0,10.883478468972442,11.02824654919272,11.333683325071895,-0.27432066706149205,55.50260959879877,37.65310529741718,25.533612203079297
11.25,1878424.0,11.018152312648295,11.0714554576606,11.330130761604826,-0.2711915944380389,59.11763868678249,51.189026720017246,34.085417042058616
11.5,1241954.0,11.166268208432198,11.1366295480505,11.340313010712148,-0.2576899680827606,67.12907573665287,66.07046225778926,44.7470987806355
12.0,2243696.0,11.410845472288132,11.26385795670875,11.383365856041982,-0.23005355433285496,77.64356604643054,77.38030817185951,55.62483524437683
12.05,2524195.0,11.632230314858754,11.39904829725729,11.43656848250029,-0.19154688051488403,78.46998796659676,80.64670117440208,63.96545722105191
11.85,699703.0,11.729820209905837,11.486706914381074,11.474140137692576,-0.15072414907420761,66.64482889290073,79.40549309062702,69.11213584424361
11.9,1069603.0,11.774046806603891,11.549339095317562,11.504013973254688,-0.11151429484679136,68.08755769824613,79.43272188947783,72.55233119265502
11.9,507444.0,11.832697871069263,11.616115912764634,11.538320590696635,-0.07365237146383329,68.08755769824613,79.45087442204505,74.85184560245169
11.85,610452.0,11.850965247379508,11.661346593970528,11.565180545258432,-0.03968868742864745,64.09537234471392,78.1924748399219,75.96538868160843
11.9,505379.0,11.87147683158634,11.70320549497544,11.5918974263924,-0.009489336226309809,66.45555085205682,73.86744699473053,75.26607478598247
12.0,1797701.0,11.926817887724226,11.758921245812866,11.626174547439138,0.018957870693697705,71.02650215472421,72.578297996487,74.37014918948398
12.0,743749.0,11.951211925149485,11.799101038177389,11.654930351482282,0.04400043389397955,71.0265021547242,67.43315104527703,72.05781647474834
11.95,670874.0,11.95914128343299,11.82841753181449,11.679551093675952,0.06497363474289103,64.68061204519816,58.84432291907354,67.65331862285673
11.85,374115.0,11.92692752228866,11.83409794317874,11.69362408647011,0.08007367913603872,53.260105135983075,49.22954861271572,61.512061952809724
11.75,471773.0,11.872118348192439,11.822164952648949,11.698922233664717,0.08870748710567729,43.948287483394196,36.153032408477195,53.05905210469888
11.75,585889.0,11.839745565461627,11.814304127207457,11.704774369536663,0.0928719412187006,43.9482874833942,27.435354938984844,44.51781971612754
11.8,476653.0,11.826497043641083,11.811920106006214,11.712099418033842,0.09426169056943483,50.21530348947497,24.95690329265666,37.99751424163725
11.75,425903.0,11.800998029094055,11.801600088338512,11.715014847415855,0.09272640064007932,44.27496261019467,19.971268861771154,31.98876578168188
11.6,507211.0,11.746498686062703,11.774250073615427,11.709052166845403,0.08722070186606824,31.05117607538886,13.314179241180769,25.763903601514844
11.7,326106.0,11.722665790708469,11.757708394679524,11.706432769395757,0.08003168654960789,44.348505933854234,15.542786160787154,22.356864454605613
11.75,496772.0,11.735943860472313,11.75850699556627,11.71074563328839,0.07357762169526233,50.120321860778766,20.36185744052479,21.691862116578672
11.7,409935.0,11.740629240314874,11.757089162971893,11.713765199958514,0.06752688995888553,44.57293876482387,23.098381150826025,22.160701794661122
11.9,501306.0,11.78541949354325,11.776740969143242,11.726167876884782,0.06413613041880051,63.803215588401166,48.73225410055068,31.017885896624307
11.95,1033254.0,11.836112995695501,11.803534140952701,11.74242419404749,0.06353089371608248,67.21555892729496,61.65483606703373,41.23020262009411
11.8,862202.0,11.849075330463668,11.815445117460584,11.752622332966915,0.06338927187159975,50.18411405356795,54.43655737802256,45.632320872736926
11.9,407049.0,11.85771688697578,11.825370931217153,11.762035999661768,0.06337840380835681,58.58024481174628,56.291038252015085,49.185226665829646
11.8,410093.0,11.842644591317187,11.823225776014292,11.765917845841631,0.06216430908121754,48.72543388789734,50.86069216801013,49.74371516655648
11.8,302514.0,11.836763060878125,11.82352148001191,11.770462626930737,0.06034321788120878,48.72543388789734,47.240461445340166,48.90929725948437
11.75,473597.0,11.820342040585416,11.817517900009925,11.77177319408991,0.05742351548897,43.46124165561959,35.66030763022683,44.492967383065185
12.05,986430.0,11.880228027056944,11.847931583341605,11.78932910223684,0.057659308612129076,68.19864615144427,52.94020508681799,47.30871328431612
11.95,313716.0,11.91181868470463,11.86910965278467,11.80361147898785,0.05922708164906733,58.04080767850117,54.341089105497666,49.6528385580433
11.9,690405.0,11.903712456469753,11.872174710653892,11.81006444214263,0.05980371902150622,53.279392381117155,50.51310702271278,49.93959471293312
11.95,825328.0,11.914974970979836,11.883062258878246,11.819867177362427,0.060481991520368664,57.46650754495332,52.72302372942752,50.86740438509792
11.85,1026082.0,11.901649980653223,11.881718549065205,11.824108163719163,0.05990767028550327,47.2940830472751,44.672492010094516,48.80243359343012
12.45,3761538.0,12.034433320435483,11.951432124221006,11.860715228048461,0.06606951546291154,76.82754070065398,60.89277245117409,52.83254654601145
12.4,2289560.0,12.168788880290322,12.032443436850839,11.905083287429347,0.07832764225462754,72.75098127623374,64.66925570819014,56.778116266737676
12.75,5314364.0,12.337525920193547,12.1395361973757,11.964307649934783,0.09770782329188529,81.15185887483176,73.41586744182374,62.3240333250997
12.85,4534644.0,12.512517280129032,12.26003016447975,12.03339936917057,0.12349241769534396,82.95370234059064,76.10440545504298,66.91749070174745
12.65,2381644.0,12.579178186752687,12.335441803733126,12.085637879234374,0.14875471905602544,67.47302504840555,72.95849252558422,68.93115797635971
12.8,1747466.0,12.619452124501791,12.396201503110937,12.132896503908652,0.1716647750852774,72.15052420552146,74.5649209429821,70.80907896523384
12.5,1401535.0,12.600468083001195,12.423917919259116,12.16594292668491,0.18892681858306326,53.63837326901849,68.22846581383992,69.94887458143586
12.4,826045.0,12.546145388667464,12.426181599382597,12.186831932324534,0.19901138827806317,48.645817870360275,61.535026591942675,67.14425858493813
12.45,945662.0,12.522430259111642,12.434317999485495,12.208998706761106,0.20427296916732846,51.36209101882648,57.69001772796176,63.992844965946006
12.55,759508.0,12.531620172741095,12.453598332904578,12.23522957547179,0.20709212682042044,56.84084498991082,48.876678485307856,58.954122805733284
12.9,9063860.0,12.650246781827397,12.52591527742048,12.285404223512419,0.2137759122379487,70.70188620018025,55.50111899020525,57.80312153389061
13.05,2398451.0,12.770997854551597,12.607012731183735,12.341334667857618,0.22415634245558236,74.85504260232942,66.16741266013685,60.5912185759727
13.25,3998195.0,12.918165236367733,12.707927275986448,12.408347385714725,0.2392410520188104,79.50375703035108,75.69055580851226,65.62433098681922
13.75,5714069.0,13.166276824245154,12.867022729988706,12.504820663736668,0.263833254865456,86.81599782824931,83.79370387234151,71.68078861532665
13.6,5960809.0,13.344184549496768,13.00585227499059,12.596757535756923,0.29288555173909797,76.93496211570024,80.37227316979629,74.57795013348318
13.65,1964964.0,13.450289699664514,13.11529356249216,12.678737725314082,0.321619608826894,77.93930473992357,79.07171152496223,76.07587059730953
13.7,1402455.0,13.541859799776342,13.2169113020768,12.759219438751462,0.348834059726583,79.03479394759843,79.18506258526891,77.11226792662933
13.5,1815421.0,13.544573199850895,13.272426085064,12.820048712693659,0.3695427222553346,63.82223839464344,74.29541806759862,76.17331797361909
13.3,1821766.0,13.47138213323393,13.281188404220002,12.85889111940953,0.38009363476636215,51.84689780732758,65.62223273472092,72.65628956065304
13.55,2258410.0,13.480921422155953,13.317657003516667,12.908207187147259,0.3859648710869713,62.42306779275664,63.19259960092507,69.50172624074371
13.6,6733411.0,13.528947614770635,13.36888083626389,12.96334509582824,0.3898790449567069,62.42306779275664,60.46173306728335,66.48839518292358
